week,region,country,admin1,event_type,sub_event_type,events,fatalities,population_exposure,disorder_type,id,latitude,longitude
2018-12-08,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Riots,Violent demonstration,1,1,97333,Demonstrations,707,-10.5155,27.6201
2019-01-26,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Riots,Violent demonstration,2,4,100043,Demonstrations,707,-10.5155,27.6201
2019-06-08,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Riots,Violent demonstration,3,1,100043,Demonstrations,707,-10.5155,27.6201
2019-10-12,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Riots,Violent demonstration,1,3,435,Demonstrations,707,-10.5155,27.6201
2020-01-11,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Riots,Violent demonstration,1,1,102759,Demonstrations,707,-10.5155,27.6201
2020-07-04,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Riots,Violent demonstration,1,4,102759,Demonstrations,707,-10.5155,27.6201
2020-07-11,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Riots,Violent demonstration,1,3,102759,Demonstrations,707,-10.5155,27.6201
2020-08-01,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Riots,Violent demonstration,1,1,14186,Demonstrations,707,-10.5155,27.6201
2020-12-26,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Riots,Violent demonstration,1,1,104056,Demonstrations,707,-10.5155,27.6201
2022-04-02,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Riots,Violent demonstration,1,2,108471,Demonstrations,707,-10.5155,27.6201
2023-02-11,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Riots,Violent demonstration,1,1,29986,Demonstrations,707,-10.5155,27.6201
2011-01-29,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,2,NA,Political violence,707,-10.5155,27.6201
2012-06-30,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,1,NA,Political violence,707,-10.5155,27.6201
2012-07-14,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,14,NA,Political violence,707,-10.5155,27.6201
2012-08-04,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,2,NA,Political violence,707,-10.5155,27.6201
2012-10-20,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,1,NA,Political violence,707,-10.5155,27.6201
2012-12-29,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,6,3,NA,Political violence,707,-10.5155,27.6201
2013-02-02,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,65,NA,Political violence,707,-10.5155,27.6201
2013-02-16,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,3,NA,Political violence,707,-10.5155,27.6201
2013-03-02,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,2,1,NA,Political violence,707,-10.5155,27.6201
2013-08-03,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,1,NA,Political violence,707,-10.5155,27.6201
2013-10-12,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,2,NA,Political violence,707,-10.5155,27.6201
2013-10-19,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,2,NA,Political violence,707,-10.5155,27.6201
2013-12-21,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,2,NA,Political violence,707,-10.5155,27.6201
2013-12-28,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,4,111,NA,Political violence,707,-10.5155,27.6201
2014-01-04,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,3,1,NA,Political violence,707,-10.5155,27.6201
2014-04-05,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,2,NA,Political violence,707,-10.5155,27.6201
2014-06-14,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,3,NA,Political violence,707,-10.5155,27.6201
2014-06-28,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,1,NA,Political violence,707,-10.5155,27.6201
2014-08-09,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,2,5,NA,Political violence,707,-10.5155,27.6201
2014-09-20,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,1,NA,Political violence,707,-10.5155,27.6201
2015-12-26,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,2,2,565193,Political violence,707,-10.5155,27.6201
2016-09-03,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,1,56427,Political violence,707,-10.5155,27.6201
2016-10-15,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,1,430521,Political violence,707,-10.5155,27.6201
2016-12-24,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,1,27402,Political violence,707,-10.5155,27.6201
2017-04-01,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,1,8973,Political violence,707,-10.5155,27.6201
2017-10-21,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,5,538,Political violence,707,-10.5155,27.6201
2017-12-23,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,2,368,Political violence,707,-10.5155,27.6201
2018-01-13,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,1,54051,Political violence,707,-10.5155,27.6201
2018-02-24,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,2,61398,Political violence,707,-10.5155,27.6201
2018-03-03,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,2,3,566100,Political violence,707,-10.5155,27.6201
2018-03-31,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,2,318510,Political violence,707,-10.5155,27.6201
2018-04-21,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,2,504702,Political violence,707,-10.5155,27.6201
2018-07-07,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,3,504702,Political violence,707,-10.5155,27.6201
2019-02-23,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,2,518805,Political violence,707,-10.5155,27.6201
2019-03-30,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,1,55328,Political violence,707,-10.5155,27.6201
2019-11-09,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,1,329089,Political violence,707,-10.5155,27.6201
2019-12-14,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,1,41825,Political violence,707,-10.5155,27.6201
2020-03-07,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,1,532996,Political violence,707,-10.5155,27.6201
2020-08-01,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,2,1,168941,Political violence,707,-10.5155,27.6201
2020-10-10,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,1,532996,Political violence,707,-10.5155,27.6201
2020-11-28,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,2,656522,Political violence,707,-10.5155,27.6201
2021-07-03,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,1,58158,Political violence,707,-10.5155,27.6201
2021-12-18,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,5,500137,Political violence,707,-10.5155,27.6201
2022-07-16,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,2,393927,Political violence,707,-10.5155,27.6201
2022-07-23,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,1,60645,Political violence,707,-10.5155,27.6201
2022-08-13,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,1,454752,Political violence,707,-10.5155,27.6201
2023-03-18,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,8,651810,Political violence,707,-10.5155,27.6201
2023-04-29,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,1,651810,Political violence,707,-10.5155,27.6201
2024-11-30,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,1,77247,Political violence,707,-10.5155,27.6201
2025-01-11,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,1,5,519637,Political violence,707,-10.5155,27.6201
2025-12-13,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Attack,2,46,NA,Political violence,707,-10.5155,27.6201
2020-03-07,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Sexual violence,1,1,43548,Political violence,707,-10.5155,27.6201
2020-03-28,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Sexual violence,1,1,532996,Political violence,707,-10.5155,27.6201
2020-05-02,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Sexual violence,1,6,532996,Political violence,707,-10.5155,27.6201
2020-10-03,Middle Africa,Democratic Republic of Congo,Haut-Katanga,Violence against civilians,Sexual violence,1,1,532996,Political violence,707,-10.5155,27.6201
2013-01-26,Middle Africa,Democratic Republic of Congo,Haut-Lomami,Battles,Armed clash,1,4,NA,Political violence,708,-8.09,25.6206
2013-02-16,Middle Africa,Democratic Republic of Congo,Haut-Lomami,Battles,Armed clash,1,2,NA,Political violence,708,-8.09,25.6206
2013-09-28,Middle Africa,Democratic Republic of Congo,Haut-Lomami,Battles,Armed clash,1,2,NA,Political violence,708,-8.09,25.6206
2013-11-16,Middle Africa,Democratic Republic of Congo,Haut-Lomami,Battles,Armed clash,1,1,NA,Political violence,708,-8.09,25.6206
2013-11-30,Middle Africa,Democratic Republic of Congo,Haut-Lomami,Battles,Armed clash,1,3,NA,Political violence,708,-8.09,25.6206
2014-04-05,Middle Africa,Democratic Republic of Congo,Haut-Lomami,Battles,Armed clash,1,3,NA,Political violence,708,-8.09,25.6206
2015-07-18,Middle Africa,Democratic Republic of Congo,Haut-Lomami,Battles,Armed clash,1,7,47971,Political violence,708,-8.09,25.6206
2016-06-11,Middle Africa,Democratic Republic of Congo,Haut-Lomami,Battles,Armed clash,1,11,201622,Political violence,708,-8.09,25.6206
2016-10-15,Middle Africa,Democratic Republic of Congo,Haut-Lomami,Battles,Armed clash,1,2,10822,Political violence,708,-8.09,25.6206
2017-12-16,Middle Africa,Democratic Republic of Congo,Haut-Lomami,Battles,Armed clash,1,1,51576,Political violence,708,-8.09,25.6206
2023-11-11,Middle Africa,Democratic Republic of Congo,Haut-Lomami,Battles,Armed clash,1,4,99839,Political violence,708,-8.09,25.6206
2025-06-28,Middle Africa,Democratic Republic of Congo,Haut-Lomami,Battles,Armed clash,2,2,66325,Political violence,708,-8.09,25.6206
2025-11-22,Middle Africa,Democratic Republic of Congo,Haut-Lomami,Battles,Armed clash,1,4,NA,Political violence,708,-8.09,25.6206
2026-01-10,Middle Africa,Democratic Republic of Congo,Haut-Lomami,Battles,Armed clash,1,11,67278,Political violence,708,-8.09,25.6206
2023-09-23,Middle Africa,Democratic Republic of Congo,Haut-Lomami,Protests,Excessive force against protesters,1,2,27235,Political violence; Demonstrations,708,-8.09,25.6206
2013-06-08,Middle Africa,Democratic Republic of Congo,Haut-Lomami,Riots,Mob violence,1,1,NA,Political violence,708,-8.09,25.6206
2016-09-17,Middle Africa,Democratic Republic of Congo,Haut-Lomami,Riots,Mob violence,1,1,98965,Political violence,708,-8.09,25.6206
2017-05-20,Middle Africa,Democratic Republic of Congo,Haut-Lomami,Riots,Mob violence,1,1,58927,Political violence,708,-8.09,25.6206
2018-06-16,Middle Africa,Democratic Republic of Congo,Haut-Lomami,Riots,Mob violence,1,1,1598,Political violence,708,-8.09,25.6206
2025-01-25,Middle Africa,Democratic Republic of Congo,Haut-Lomami,Riots,Mob violence,1,3,54,Political violence,708,-8.09,25.6206
2025-07-05,Middle Africa,Democratic Republic of Congo,Haut-Lomami,Riots,Mob violence,1,9,58672,Political violence,708,-8.09,25.6206
2023-11-25,Middle Africa,Democratic Republic of Congo,Haut-Lomami,Riots,Violent demonstration,1,1,55523,Demonstrations,708,-8.09,25.6206
2011-12-10,Middle Africa,Democratic Republic of Congo,Haut-Lomami,Violence against civilians,Attack,1,24,NA,Political violence,708,-8.09,25.6206
2014-09-13,Middle Africa,Democratic Republic of Congo,Haut-Lomami,Violence against civilians,Attack,3,3,NA,Political violence,708,-8.09,25.6206
2016-09-17,Middle Africa,Democratic Republic of Congo,Haut-Lomami,Violence against civilians,Attack,1,7,201622,Political violence,708,-8.09,25.6206
2017-03-18,Middle Africa,Democratic Republic of Congo,Haut-Lomami,Violence against civilians,Attack,1,3,1406,Political violence,708,-8.09,25.6206
2018-06-09,Middle Africa,Democratic Republic of Congo,Haut-Lomami,Violence against civilians,Attack,1,2,84532,Political violence,708,-8.09,25.6206
2018-06-16,Middle Africa,Democratic Republic of Congo,Haut-Lomami,Violence against civilians,Attack,1,2,2239,Political violence,708,-8.09,25.6206
2020-05-02,Middle Africa,Democratic Republic of Congo,Haut-Lomami,Violence against civilians,Attack,1,1,NA,Political violence,708,-8.09,25.6206
2021-06-12,Middle Africa,Democratic Republic of Congo,Haut-Lomami,Violence against civilians,Attack,4,23,170945,Political violence,708,-8.09,25.6206
2023-05-27,Middle Africa,Democratic Republic of Congo,Haut-Lomami,Violence against civilians,Attack,1,1,825,Political violence,708,-8.09,25.6206
2024-11-02,Middle Africa,Democratic Republic of Congo,Haut-Lomami,Violence against civilians,Attack,1,2,103259,Political violence,708,-8.09,25.6206
2024-11-23,Middle Africa,Democratic Republic of Congo,Haut-Lomami,Violence against civilians,Attack,2,4,103259,Political violence,708,-8.09,25.6206
2024-12-07,Middle Africa,Democratic Republic of Congo,Haut-Lomami,Violence against civilians,Attack,2,4,103259,Political violence,708,-8.09,25.6206
2023-11-11,Middle Africa,Democratic Republic of Congo,Haut-Lomami,Violence against civilians,Sexual violence,1,1,99839,Political violence,708,-8.09,25.6206
2009-01-03,Middle Africa,Democratic Republic of Congo,Haut-Uele,Battles,Armed clash,9,10,NA,Political violence,709,3.3372,28.7895
2009-01-17,Middle Africa,Democratic Republic of Congo,Haut-Uele,Battles,Armed clash,10,9,NA,Political violence,709,3.3372,28.7895
2009-02-14,Middle Africa,Democratic Republic of Congo,Haut-Uele,Battles,Armed clash,1,9,NA,Political violence,709,3.3372,28.7895
2009-03-07,Middle Africa,Democratic Republic of Congo,Haut-Uele,Battles,Armed clash,1,16,NA,Political violence,709,3.3372,28.7895
2009-04-25,Middle Africa,Democratic Republic of Congo,Haut-Uele,Battles,Armed clash,2,1,NA,Political violence,709,3.3372,28.7895
2009-06-13,Middle Africa,Democratic Republic of Congo,Haut-Uele,Battles,Armed clash,1,1,NA,Political violence,709,3.3372,28.7895
2009-06-27,Middle Africa,Democratic Republic of Congo,Haut-Uele,Battles,Armed clash,1,8,NA,Political violence,709,3.3372,28.7895
2009-08-01,Middle Africa,Democratic Republic of Congo,Haut-Uele,Battles,Armed clash,5,22,NA,Political violence,709,3.3372,28.7895
2009-08-08,Middle Africa,Democratic Republic of Congo,Haut-Uele,Battles,Armed clash,3,16,NA,Political violence,709,3.3372,28.7895
2009-09-26,Middle Africa,Democratic Republic of Congo,Haut-Uele,Battles,Armed clash,2,3,NA,Political violence,709,3.3372,28.7895
2010-02-27,Middle Africa,Democratic Republic of Congo,Haut-Uele,Battles,Armed clash,1,2,NA,Political violence,709,3.3372,28.7895
2010-03-06,Middle Africa,Democratic Republic of Congo,Haut-Uele,Battles,Armed clash,9,10,NA,Political violence,709,3.3372,28.7895
2010-03-13,Middle Africa,Democratic Republic of Congo,Haut-Uele,Battles,Armed clash,6,8,NA,Political violence,709,3.3372,28.7895
2011-01-01,Middle Africa,Democratic Republic of Congo,Haut-Uele,Battles,Armed clash,1,1,NA,Political violence,709,3.3372,28.7895
2011-01-29,Middle Africa,Democratic Republic of Congo,Haut-Uele,Battles,Armed clash,4,7,NA,Political violence,709,3.3372,28.7895
2011-02-05,Middle Africa,Democratic Republic of Congo,Haut-Uele,Battles,Armed clash,1,6,NA,Political violence,709,3.3372,28.7895
2011-02-19,Middle Africa,Democratic Republic of Congo,Haut-Uele,Battles,Armed clash,4,18,NA,Political violence,709,3.3372,28.7895
2011-02-26,Middle Africa,Democratic Republic of Congo,Haut-Uele,Battles,Armed clash,2,3,NA,Political violence,709,3.3372,28.7895
