week,region,country,admin1,event_type,sub_event_type,events,fatalities,population_exposure,disorder_type,id,latitude,longitude
2022-07-02T00:00:00Z,Northern Africa,Sudan,West Darfur,battles,Armed clash,1,3,3628,Political violence,3120,13.5081,22.7026
2022-07-02T00:00:00Z,Northern Africa,Sudan,West Kordofan,battles,Armed clash,1,1,3593,Political violence,3121,11.8686,28.2211
2022-07-09T00:00:00Z,Northern Africa,Sudan,Blue Nile,battles,Armed clash,5,110,236957,Political violence,3106,11.0079,34.0954
2022-07-09T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,3,1,361139,Political violence,3118,10.9002,24.3019
2022-07-09T00:00:00Z,Northern Africa,Sudan,West Darfur,violence against civilians,Attack,2,1,3355,Political violence,3120,13.5081,22.7026
2022-07-16T00:00:00Z,Northern Africa,Sudan,Blue Nile,battles,Armed clash,4,72,514475,Political violence,3106,11.0079,34.0954
2022-07-16T00:00:00Z,Northern Africa,Sudan,Gedaref,riots,Violent demonstration,1,3,89930,Demonstrations,3109,14.2138,35.0222
2022-07-16T00:00:00Z,Northern Africa,Sudan,Kassala,riots,Violent demonstration,1,2,111401,Demonstrations,3110,15.7104,35.5356
2022-07-16T00:00:00Z,Northern Africa,Sudan,Khartoum,protests,Excessive force against protesters,2,1,48554,Political violence; Demonstrations,3111,15.915,33.1352
2022-07-16T00:00:00Z,Northern Africa,Sudan,South Darfur,battles,Armed clash,1,3,7573,Political violence,3118,10.9002,24.3019
2022-07-16T00:00:00Z,Northern Africa,Sudan,South Kordofan,violence against civilians,Attack,2,1,85594,Political violence,3119,11.2289,30.914
2022-07-23T00:00:00Z,Northern Africa,Sudan,Khartoum,protests,Excessive force against protesters,4,1,48554,Political violence; Demonstrations,3111,15.915,33.1352
2022-07-23T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,3,1,126499,Political violence,3112,15.8601,25.5013
2022-07-23T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,4,2,1434750,Political violence,3118,10.9002,24.3019
2022-07-23T00:00:00Z,Northern Africa,Sudan,West Darfur,battles,Armed clash,1,2,3628,Political violence,3120,13.5081,22.7026
2022-07-23T00:00:00Z,Northern Africa,Sudan,West Darfur,violence against civilians,Attack,2,3,38424,Political violence,3120,13.5081,22.7026
2022-07-30T00:00:00Z,Northern Africa,Sudan,Abyei,violence against civilians,Attack,2,2,1488,Political violence,3104,9.7332,28.4712
2022-07-30T00:00:00Z,Northern Africa,Sudan,Central Darfur,battles,Armed clash,1,5,24572,Political violence,3107,12.3084,23.2341
2022-07-30T00:00:00Z,Northern Africa,Sudan,East Darfur,battles,Armed clash,1,5,15921,Political violence,3108,11.2299,26.3972
2022-07-30T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Armed clash,1,1,32435,Political violence,3112,15.8601,25.5013
2022-07-30T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,3,4,15123,Political violence,3112,15.8601,25.5013
2022-07-30T00:00:00Z,Northern Africa,Sudan,South Darfur,protests,Excessive force against protesters,1,2,2918,Political violence; Demonstrations,3118,10.9002,24.3019
2022-07-30T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,2,2,1396252,Political violence,3118,10.9002,24.3019
2022-07-30T00:00:00Z,Northern Africa,Sudan,West Darfur,battles,Armed clash,2,25,3355,Political violence,3120,13.5081,22.7026
2022-07-30T00:00:00Z,Northern Africa,Sudan,West Darfur,violence against civilians,Attack,1,2,2627,Political violence,3120,13.5081,22.7026
2022-08-06T00:00:00Z,Northern Africa,Sudan,Abyei,violence against civilians,Attack,1,3,1282,Political violence,3104,9.7332,28.4712
2022-08-06T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Armed clash,1,1,44662,Political violence,3112,15.8601,25.5013
2022-08-06T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,1,1,16557,Political violence,3112,15.8601,25.5013
2022-08-06T00:00:00Z,Northern Africa,Sudan,North Kordofan,battles,Armed clash,1,2,6940,Political violence,3113,14.3894,29.437
2022-08-06T00:00:00Z,Northern Africa,Sudan,South Kordofan,battles,Armed clash,1,2,2180,Political violence,3119,11.2289,30.914
2022-08-06T00:00:00Z,Northern Africa,Sudan,South Kordofan,violence against civilians,Attack,1,1,2214,Political violence,3119,11.2289,30.914
2022-08-06T00:00:00Z,Northern Africa,Sudan,West Kordofan,violence against civilians,Attack,1,7,129390,Political violence,3121,11.8686,28.2211
2022-08-13T00:00:00Z,Northern Africa,Sudan,Kassala,explosions/remote violence,Grenade,1,2,181745,Political violence,3110,15.7104,35.5356
2022-08-13T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Armed clash,2,1,32760,Political violence,3112,15.8601,25.5013
2022-08-13T00:00:00Z,Northern Africa,Sudan,North Darfur,explosions/remote violence,Remote explosive/landmine/IED,1,3,636538,Political violence,3112,15.8601,25.5013
2022-08-13T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,3,13,62743,Political violence,3112,15.8601,25.5013
2022-08-13T00:00:00Z,Northern Africa,Sudan,South Kordofan,battles,Armed clash,1,1,9409,Political violence,3119,11.2289,30.914
2022-08-13T00:00:00Z,Northern Africa,Sudan,West Kordofan,violence against civilians,Attack,2,3,28834,Political violence,3121,11.8686,28.2211
2022-08-20T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Armed clash,1,2,16557,Political violence,3112,15.8601,25.5013
2022-08-27T00:00:00Z,Northern Africa,Sudan,Blue Nile,battles,Armed clash,3,23,231299,Political violence,3106,11.0079,34.0954
2022-08-27T00:00:00Z,Northern Africa,Sudan,Central Darfur,battles,Armed clash,1,6,451,Political violence,3107,12.3084,23.2341
2022-08-27T00:00:00Z,Northern Africa,Sudan,Khartoum,protests,Excessive force against protesters,1,1,8707,Political violence; Demonstrations,3111,15.915,33.1352
2022-09-03T00:00:00Z,Northern Africa,Sudan,Blue Nile,violence against civilians,Attack,1,4,5658,Political violence,3106,11.0079,34.0954
2022-09-03T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,5,3,76727,Political violence,3112,15.8601,25.5013
2022-09-03T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,1,1,16208,Political violence,3118,10.9002,24.3019
2022-09-03T00:00:00Z,Northern Africa,Sudan,South Kordofan,battles,Armed clash,2,3,74594,Political violence,3119,11.2289,30.914
2022-09-10T00:00:00Z,Northern Africa,Sudan,Abyei,violence against civilians,Attack,2,1,2338,Political violence,3104,9.7332,28.4712
2022-09-10T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,5,3,510595,Political violence,3118,10.9002,24.3019
2022-09-10T00:00:00Z,Northern Africa,Sudan,West Darfur,violence against civilians,Attack,1,1,32536,Political violence,3120,13.5081,22.7026
2022-09-10T00:00:00Z,Northern Africa,Sudan,West Kordofan,battles,Armed clash,2,6,44093,Political violence,3121,11.8686,28.2211
2022-09-17T00:00:00Z,Northern Africa,Sudan,Abyei,battles,Armed clash,2,1,7788,Political violence,3104,9.7332,28.4712
2022-09-17T00:00:00Z,Northern Africa,Sudan,Abyei,violence against civilians,Attack,3,3,9370,Political violence,3104,9.7332,28.4712
2022-09-17T00:00:00Z,Northern Africa,Sudan,Gedaref,violence against civilians,Attack,2,1,25738,Political violence,3109,14.2138,35.0222
2022-09-17T00:00:00Z,Northern Africa,Sudan,Kassala,battles,Armed clash,1,2,322754,Political violence,3110,15.7104,35.5356
2022-09-17T00:00:00Z,Northern Africa,Sudan,North Darfur,explosions/remote violence,Remote explosive/landmine/IED,1,3,570,Political violence,3112,15.8601,25.5013
2022-09-17T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,2,1,16193,Political violence,3112,15.8601,25.5013
2022-09-17T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,3,3,1503132,Political violence,3118,10.9002,24.3019
2022-09-17T00:00:00Z,Northern Africa,Sudan,West Darfur,violence against civilians,Attack,1,1,395937,Political violence,3120,13.5081,22.7026
2022-09-24T00:00:00Z,Northern Africa,Sudan,Abyei,battles,Armed clash,1,10,4551,Political violence,3104,9.7332,28.4712
2022-09-24T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Armed clash,1,1,2980,Political violence,3112,15.8601,25.5013
2022-09-24T00:00:00Z,Northern Africa,Sudan,West Kordofan,violence against civilians,Attack,1,3,156699,Political violence,3121,11.8686,28.2211
2022-10-01T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,2,1,68391,Political violence,3107,12.3084,23.2341
2022-10-01T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Armed clash,1,2,1132,Political violence,3112,15.8601,25.5013
2022-10-01T00:00:00Z,Northern Africa,Sudan,South Kordofan,violence against civilians,Attack,1,1,127928,Political violence,3119,11.2289,30.914
2022-10-01T00:00:00Z,Northern Africa,Sudan,West Kordofan,violence against civilians,Attack,4,21,145832,Political violence,3121,11.8686,28.2211
2022-10-08T00:00:00Z,Northern Africa,Sudan,Abyei,battles,Armed clash,2,31,12029,Political violence,3104,9.7332,28.4712
2022-10-08T00:00:00Z,Northern Africa,Sudan,Abyei,violence against civilians,Attack,2,3,18139,Political violence,3104,9.7332,28.4712
2022-10-08T00:00:00Z,Northern Africa,Sudan,Blue Nile,battles,Armed clash,2,13,6299,Political violence,3106,11.0079,34.0954
2022-10-08T00:00:00Z,Northern Africa,Sudan,Blue Nile,violence against civilians,Attack,1,2,6299,Political violence,3106,11.0079,34.0954
2022-10-08T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,1,1,258,Political violence,3107,12.3084,23.2341
2022-10-08T00:00:00Z,Northern Africa,Sudan,Khartoum,violence against civilians,Attack,1,1,278210,Political violence,3111,15.915,33.1352
2022-10-08T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,1,2,31404,Political violence,3112,15.8601,25.5013
2022-10-08T00:00:00Z,Northern Africa,Sudan,Sennar,battles,Armed clash,1,1,58182,Political violence,3117,12.9093,34.0815
2022-10-08T00:00:00Z,Northern Africa,Sudan,South Kordofan,violence against civilians,Attack,1,1,9409,Political violence,3119,11.2289,30.914
2022-10-08T00:00:00Z,Northern Africa,Sudan,West Kordofan,battles,Armed clash,2,30,28607,Political violence,3121,11.8686,28.2211
2022-10-15T00:00:00Z,Northern Africa,Sudan,Blue Nile,battles,Armed clash,9,234,91426,Political violence,3106,11.0079,34.0954
2022-10-15T00:00:00Z,Northern Africa,Sudan,Central Darfur,battles,Armed clash,1,13,6416,Political violence,3107,12.3084,23.2341
2022-10-15T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,6,5,66031,Political violence,3112,15.8601,25.5013
2022-10-15T00:00:00Z,Northern Africa,Sudan,South Darfur,battles,Armed clash,1,1,704,Political violence,3118,10.9002,24.3019
2022-10-15T00:00:00Z,Northern Africa,Sudan,West Darfur,violence against civilians,Attack,1,1,71558,Political violence,3120,13.5081,22.7026
2022-10-15T00:00:00Z,Northern Africa,Sudan,West Kordofan,battles,Armed clash,3,39,28780,Political violence,3121,11.8686,28.2211
2022-10-15T00:00:00Z,Northern Africa,Sudan,West Kordofan,explosions/remote violence,Shelling/artillery/missile attack,1,14,28607,Political violence,3121,11.8686,28.2211
2022-10-15T00:00:00Z,Northern Africa,Sudan,West Kordofan,violence against civilians,Attack,1,1,28607,Political violence,3121,11.8686,28.2211
2022-10-22T00:00:00Z,Northern Africa,Sudan,Blue Nile,battles,Armed clash,2,1,323992,Political violence,3106,11.0079,34.0954
2022-10-22T00:00:00Z,Northern Africa,Sudan,Blue Nile,protests,Excessive force against protesters,1,3,54752,Political violence; Demonstrations,3106,11.0079,34.0954
2022-10-22T00:00:00Z,Northern Africa,Sudan,Khartoum,protests,Excessive force against protesters,5,3,48554,Political violence; Demonstrations,3111,15.915,33.1352
2022-10-22T00:00:00Z,Northern Africa,Sudan,Khartoum,riots,Violent demonstration,1,1,110292,Demonstrations,3111,15.915,33.1352
2022-10-22T00:00:00Z,Northern Africa,Sudan,Red Sea,protests,Excessive force against protesters,1,1,33009,Political violence; Demonstrations,3115,20.0739,35.4126
2022-10-22T00:00:00Z,Northern Africa,Sudan,West Darfur,violence against civilians,Attack,1,1,3355,Political violence,3120,13.5081,22.7026
2022-10-22T00:00:00Z,Northern Africa,Sudan,West Kordofan,battles,Armed clash,1,10,173,Political violence,3121,11.8686,28.2211
2022-10-29T00:00:00Z,Northern Africa,Sudan,Blue Nile,violence against civilians,Attack,2,1,168594,Political violence,3106,11.0079,34.0954
2022-10-29T00:00:00Z,Northern Africa,Sudan,Central Darfur,battles,Armed clash,3,12,180799,Political violence,3107,12.3084,23.2341
2022-10-29T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,1,1,29805,Political violence,3107,12.3084,23.2341
2022-10-29T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,2,1,41062,Political violence,3118,10.9002,24.3019
2022-11-05T00:00:00Z,Northern Africa,Sudan,Blue Nile,violence against civilians,Attack,1,1,201536,Political violence,3106,11.0079,34.0954
2022-11-05T00:00:00Z,Northern Africa,Sudan,Central Darfur,battles,Armed clash,1,48,7410,Political violence,3107,12.3084,23.2341
2022-11-05T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,6,10,139524,Political violence,3107,12.3084,23.2341
2022-11-05T00:00:00Z,Northern Africa,Sudan,Gedaref,violence against civilians,Attack,1,1,5700,Political violence,3109,14.2138,35.0222
2022-11-05T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,3,1,720086,Political violence,3112,15.8601,25.5013
2022-11-05T00:00:00Z,Northern Africa,Sudan,Red Sea,battles,Armed clash,1,1,583643,Political violence,3115,20.0739,35.4126
2022-11-05T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,2,2,7509,Political violence,3118,10.9002,24.3019
2022-11-05T00:00:00Z,Northern Africa,Sudan,South Kordofan,violence against civilians,Attack,1,3,167424,Political violence,3119,11.2289,30.914
2022-11-12T00:00:00Z,Northern Africa,Sudan,Blue Nile,violence against civilians,Attack,1,5,201536,Political violence,3106,11.0079,34.0954
2022-11-12T00:00:00Z,Northern Africa,Sudan,Central Darfur,battles,Armed clash,1,24,7410,Political violence,3107,12.3084,23.2341
2022-11-12T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,3,1,47579,Political violence,3107,12.3084,23.2341
2022-11-12T00:00:00Z,Northern Africa,Sudan,Gedaref,violence against civilians,Attack,1,2,380,Political violence,3109,14.2138,35.0222
2022-11-12T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,7,4,143898,Political violence,3112,15.8601,25.5013
2022-11-12T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,1,1,45128,Political violence,3118,10.9002,24.3019
2022-11-19T00:00:00Z,Northern Africa,Sudan,Central Darfur,battles,Armed clash,1,13,3134,Political violence,3107,12.3084,23.2341
2022-11-19T00:00:00Z,Northern Africa,Sudan,Khartoum,protests,Excessive force against protesters,2,2,39847,Political violence; Demonstrations,3111,15.915,33.1352
2022-11-19T00:00:00Z,Northern Africa,Sudan,South Kordofan,violence against civilians,Sexual violence,1,1,167424,Political violence,3119,11.2289,30.914
2022-11-19T00:00:00Z,Northern Africa,Sudan,West Kordofan,battles,Armed clash,2,6,156699,Political violence,3121,11.8686,28.2211
2022-11-26T00:00:00Z,Northern Africa,Sudan,East Darfur,riots,Mob violence,1,1,4657,Political violence,3108,11.2299,26.3972
2022-11-26T00:00:00Z,Northern Africa,Sudan,East Darfur,violence against civilians,Attack,2,1,144844,Political violence,3108,11.2299,26.3972
2022-11-26T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Armed clash,3,8,66210,Political violence,3112,15.8601,25.5013
2022-11-26T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,5,3,116866,Political violence,3112,15.8601,25.5013
2022-11-26T00:00:00Z,Northern Africa,Sudan,South Kordofan,violence against civilians,Attack,1,1,559,Political violence,3119,11.2289,30.914
2022-11-26T00:00:00Z,Northern Africa,Sudan,West Darfur,violence against civilians,Attack,2,1,30476,Political violence,3120,13.5081,22.7026
2022-11-26T00:00:00Z,Northern Africa,Sudan,West Kordofan,battles,Armed clash,1,3,6967,Political violence,3121,11.8686,28.2211
2022-12-03T00:00:00Z,Northern Africa,Sudan,Abyei,battles,Armed clash,3,5,17091,Political violence,3104,9.7332,28.4712
2022-12-03T00:00:00Z,Northern Africa,Sudan,Abyei,violence against civilians,Attack,2,4,12916,Political violence,3104,9.7332,28.4712
2022-12-03T00:00:00Z,Northern Africa,Sudan,Central Darfur,battles,Armed clash,1,2,7410,Political violence,3107,12.3084,23.2341
2022-12-03T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,2,1,8115,Political violence,3107,12.3084,23.2341
2022-12-03T00:00:00Z,Northern Africa,Sudan,East Darfur,violence against civilians,Attack,1,2,2227,Political violence,3108,11.2299,26.3972
2022-12-03T00:00:00Z,Northern Africa,Sudan,River Nile,violence against civilians,Attack,1,1,143200,Political violence,3116,18.8347,33.1231
2022-12-03T00:00:00Z,Northern Africa,Sudan,South Darfur,battles,Armed clash,1,1,55990,Political violence,3118,10.9002,24.3019
2022-12-03T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,1,1,1448885,Political violence,3118,10.9002,24.3019
2022-12-03T00:00:00Z,Northern Africa,Sudan,South Kordofan,violence against civilians,Attack,1,1,25803,Political violence,3119,11.2289,30.914
2022-12-03T00:00:00Z,Northern Africa,Sudan,West Kordofan,battles,Armed clash,1,3,6967,Political violence,3121,11.8686,28.2211
2022-12-03T00:00:00Z,Northern Africa,Sudan,West Kordofan,violence against civilians,Attack,1,2,156699,Political violence,3121,11.8686,28.2211
2022-12-10T00:00:00Z,Northern Africa,Sudan,Abyei,violence against civilians,Attack,1,2,404,Political violence,3104,9.7332,28.4712
2022-12-10T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,4,1,650083,Political violence,3112,15.8601,25.5013
2022-12-10T00:00:00Z,Northern Africa,Sudan,South Kordofan,battles,Armed clash,1,6,25803,Political violence,3119,11.2289,30.914
2022-12-10T00:00:00Z,Northern Africa,Sudan,South Kordofan,violence against civilians,Attack,1,1,25803,Political violence,3119,11.2289,30.914
2022-12-10T00:00:00Z,Northern Africa,Sudan,West Kordofan,battles,Armed clash,1,22,3441,Political violence,3121,11.8686,28.2211
2022-12-17T00:00:00Z,Northern Africa,Sudan,Abyei,violence against civilians,Attack,4,10,14819,Political violence,3104,9.7332,28.4712
2022-12-17T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,1,1,29805,Political violence,3107,12.3084,23.2341
2022-12-17T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,1,1,5319,Political violence,3112,15.8601,25.5013
2022-12-17T00:00:00Z,Northern Africa,Sudan,South Darfur,battles,Armed clash,5,20,67467,Political violence,3118,10.9002,24.3019
2022-12-17T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,2,7,56823,Political violence,3118,10.9002,24.3019
2022-12-17T00:00:00Z,Northern Africa,Sudan,South Kordofan,violence against civilians,Attack,1,1,167424,Political violence,3119,11.2289,30.914
2022-12-17T00:00:00Z,Northern Africa,Sudan,West Darfur,battles,Armed clash,1,1,57624,Political violence,3120,13.5081,22.7026
2022-12-24T00:00:00Z,Northern Africa,Sudan,Central Darfur,battles,Armed clash,2,9,144578,Political violence,3107,12.3084,23.2341
2022-12-24T00:00:00Z,Northern Africa,Sudan,East Darfur,violence against civilians,Attack,1,1,313326,Political violence,3108,11.2299,26.3972
2022-12-24T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,2,3,25601,Political violence,3118,10.9002,24.3019
2022-12-24T00:00:00Z,Northern Africa,Sudan,South Kordofan,battles,Armed clash,1,1,167424,Political violence,3119,11.2289,30.914
2022-12-24T00:00:00Z,Northern Africa,Sudan,West Kordofan,battles,Armed clash,1,8,44093,Political violence,3121,11.8686,28.2211
2022-12-31T00:00:00Z,Northern Africa,Sudan,Abyei,violence against civilians,Attack,3,17,23662,Political violence,3104,9.7332,28.4712
2022-12-31T00:00:00Z,Northern Africa,Sudan,East Darfur,violence against civilians,Attack,2,2,167276,Political violence,3108,11.2299,26.3972
2022-12-31T00:00:00Z,Northern Africa,Sudan,Gedaref,violence against civilians,Attack,1,1,896,Political violence,3109,14.2138,35.0222
2022-12-31T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,5,1,340474,Political violence,3112,15.8601,25.5013
2022-12-31T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,3,2,47213,Political violence,3118,10.9002,24.3019
2022-12-31T00:00:00Z,Northern Africa,Sudan,South Kordofan,violence against civilians,Attack,2,1,2371,Political violence,3119,11.2289,30.914
2023-01-07T00:00:00Z,Northern Africa,Sudan,Blue Nile,battles,Armed clash,1,6,6473,Political violence,3106,11.0079,34.0954
2023-01-07T00:00:00Z,Northern Africa,Sudan,Blue Nile,violence against civilians,Attack,1,1,30662,Political violence,3106,11.0079,34.0954
2023-01-07T00:00:00Z,Northern Africa,Sudan,Khartoum,protests,Excessive force against protesters,1,1,46983,Political violence; Demonstrations,3111,15.915,33.1352
2023-01-07T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,4,3,655659,Political violence,3112,15.8601,25.5013
2023-01-07T00:00:00Z,Northern Africa,Sudan,South Kordofan,battles,Armed clash,1,1,172215,Political violence,3119,11.2289,30.914
2023-01-07T00:00:00Z,Northern Africa,Sudan,South Kordofan,violence against civilians,Attack,1,2,88005,Political violence,3119,11.2289,30.914
2023-01-07T00:00:00Z,Northern Africa,Sudan,West Kordofan,battles,Armed clash,1,2,1526,Political violence,3121,11.8686,28.2211
2023-01-14T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,1,1,147970,Political violence,3107,12.3084,23.2341
2023-01-14T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Sexual violence,1,1,18166,Political violence,3107,12.3084,23.2341
2023-01-14T00:00:00Z,Northern Africa,Sudan,Khartoum,protests,Excessive force against protesters,2,1,50329,Political violence; Demonstrations,3111,15.915,33.1352
2023-01-14T00:00:00Z,Northern Africa,Sudan,South Kordofan,violence against civilians,Attack,1,1,172215,Political violence,3119,11.2289,30.914
2023-01-14T00:00:00Z,Northern Africa,Sudan,White Nile,riots,Mob violence,1,2,199030,Political violence,3122,13.5895,32.3521
2023-01-21T00:00:00Z,Northern Africa,Sudan,Abyei,violence against civilians,Attack,1,1,5305,Political violence,3104,9.7332,28.4712
2023-01-21T00:00:00Z,Northern Africa,Sudan,Blue Nile,violence against civilians,Attack,1,1,10337,Political violence,3106,11.0079,34.0954
2023-01-21T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,1,2,6869,Political violence,3107,12.3084,23.2341
2023-01-21T00:00:00Z,Northern Africa,Sudan,Khartoum,battles,Armed clash,1,1,577069,Political violence,3111,15.915,33.1352
2023-01-21T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Armed clash,3,3,22479,Political violence,3112,15.8601,25.5013
2023-01-21T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,2,1,228306,Political violence,3112,15.8601,25.5013
2023-01-21T00:00:00Z,Northern Africa,Sudan,South Darfur,battles,Armed clash,1,1,10781,Political violence,3118,10.9002,24.3019
2023-01-21T00:00:00Z,Northern Africa,Sudan,South Kordofan,violence against civilians,Attack,2,5,305715,Political violence,3119,11.2289,30.914
2023-01-21T00:00:00Z,Northern Africa,Sudan,West Darfur,violence against civilians,Attack,2,7,19232,Political violence,3120,13.5081,22.7026
2023-01-28T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,5,1,145673,Political violence,3107,12.3084,23.2341
2023-01-28T00:00:00Z,Northern Africa,Sudan,Gedaref,battles,Armed clash,2,1,26087,Political violence,3109,14.2138,35.0222
2023-01-28T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,4,2,160305,Political violence,3118,10.9002,24.3019
2023-01-28T00:00:00Z,Northern Africa,Sudan,South Kordofan,violence against civilians,Attack,1,2,1140,Political violence,3119,11.2289,30.914
2023-01-28T00:00:00Z,Northern Africa,Sudan,West Kordofan,protests,Excessive force against protesters,1,1,494,Political violence; Demonstrations,3121,11.8686,28.2211
2023-02-04T00:00:00Z,Northern Africa,Sudan,Abyei,violence against civilians,Attack,2,7,574,Political violence,3104,9.7332,28.4712
2023-02-04T00:00:00Z,Northern Africa,Sudan,Al Jazirah,violence against civilians,Attack,1,1,648700,Political violence,3105,14.6593,33.2294
2023-02-04T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,2,1,18288,Political violence,3107,12.3084,23.2341
2023-02-04T00:00:00Z,Northern Africa,Sudan,Khartoum,protests,Excessive force against protesters,1,1,41255,Political violence; Demonstrations,3111,15.915,33.1352
2023-02-04T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,4,1,43846,Political violence,3112,15.8601,25.5013
2023-02-04T00:00:00Z,Northern Africa,Sudan,South Kordofan,violence against civilians,Attack,2,2,92366,Political violence,3119,11.2289,30.914
2023-02-04T00:00:00Z,Northern Africa,Sudan,West Darfur,violence against civilians,Attack,3,1,358465,Political violence,3120,13.5081,22.7026
2023-02-11T00:00:00Z,Northern Africa,Sudan,Abyei,violence against civilians,Attack,2,8,1435,Political violence,3104,9.7332,28.4712
2023-02-11T00:00:00Z,Northern Africa,Sudan,Gedaref,battles,Armed clash,1,1,10372,Political violence,3109,14.2138,35.0222
2023-02-11T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,2,1,30401,Political violence,3118,10.9002,24.3019
2023-02-11T00:00:00Z,Northern Africa,Sudan,West Darfur,battles,Armed clash,2,2,63128,Political violence,3120,13.5081,22.7026
2023-02-18T00:00:00Z,Northern Africa,Sudan,Abyei,violence against civilians,Attack,1,2,18343,Political violence,3104,9.7332,28.4712
2023-02-18T00:00:00Z,Northern Africa,Sudan,Central Darfur,battles,Armed clash,2,3,18166,Political violence,3107,12.3084,23.2341
2023-02-18T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,3,3,30910,Political violence,3107,12.3084,23.2341
2023-02-18T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,3,3,48707,Political violence,3112,15.8601,25.5013
2023-02-18T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,1,1,1476031,Political violence,3118,10.9002,24.3019
2023-02-25T00:00:00Z,Northern Africa,Sudan,Abyei,battles,Armed clash,1,7,1951,Political violence,3104,9.7332,28.4712
2023-02-25T00:00:00Z,Northern Africa,Sudan,Abyei,violence against civilians,Attack,3,4,11904,Political violence,3104,9.7332,28.4712
2023-02-25T00:00:00Z,Northern Africa,Sudan,East Darfur,violence against civilians,Attack,1,1,26483,Political violence,3108,11.2299,26.3972
2023-02-25T00:00:00Z,Northern Africa,Sudan,Khartoum,protests,Excessive force against protesters,2,1,56057,Political violence; Demonstrations,3111,15.915,33.1352
2023-02-25T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,4,3,53000,Political violence,3112,15.8601,25.5013
2023-02-25T00:00:00Z,Northern Africa,Sudan,South Darfur,battles,Armed clash,1,2,29388,Political violence,3118,10.9002,24.3019
